	title	body	date	fake	source
139	É #FAKE que foto mostre Helder Barbalho e Mandetta sem máscaras se cumprimentando durante a pandemia no PA	Foto é antiga. Ela foi feita em setembro de 2019. Em novo encontro entre o governador e o ex-ministro nesta segunda (18), ambos utilizaram máscara e cumpriram regras de distanciamento.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
140	É #FAKE que Hospital Central da Polícia Militar no Rio não tem pacientes internados com Covid-19	Mensagem falsa acompanha fotografia e diz que 'sala de isolamento' está vazia, o que significa que o 'vírus está sendo vencido'. Imagem, porém, mostra apenas espaço usado para observação, no qual pacientes aguardam resultados de exames. Há mais de 40 internados no hospital. Além disso, Rio teve recorde de óbitos em 24 horas.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
141	É #FAKE que SP concentre 3/4 dos óbitos por coronavírus e que a mortalidade seja o dobro da do Brasil	Mortes no estado correspondem a pouco mais de 1/4 do total do país. Além disso, a mortalidade por 100 mil habitantes é 30% maior que a média, e não o dobro. O Amazonas, por exemplo, tem uma mortalidade de 34,6 a cada 100 mil; em São Paulo, o índice é de 10,5.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
142	É #FAKE que chá da casca de quina quina seja eficaz contra o coronavírus	Mensagens falsas afirmam que quinino, presente na planta, serve para prevenção e tratamento da Covid-19; especialistas desmentem.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
143	É #FAKE que Ministério da Saúde repassa R$ 12 mil a hospitais por cada morte por Covid-19	Mensagem falsa dá a entender que dados sobre óbitos são manipulados para que crise pareça mais grave.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
144	É #FAKE que vídeos mostrem pessoas se passando por agentes de saúde para contaminar a população	Imagens são, na verdade, de equipes contratadas para a realização de uma pesquisa, financiada pelo Ministério da Saúde, que mapeia o avanço da Covid-19 pelo Brasil. Entrevistadores são do Ibope e têm autorização para aplicar teste rápido.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
145	É #FAKE que foto mostre plataforma de metrô lotada após adoção de rodízio de carros mais rígido na quarentena em SP	Imagem compartilhada nas redes sociais foi feita, na verdade, em 2015. Governo diz que, após a implantação do rodízio na capital paulista, houve um aumento de 8% no número de passageiros em relação à semana anterior, mas o fluxo ainda é cerca de 80% menor que o registrado antes da pandemia.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
146	É #FAKE que Witzel mandou recolher remédio em teste contra Covid-19 de farmácias do RJ	Governador e Secretaria da Saúde negam decisão de recolher remédio. Medicamento prescrito para infecções por vermes e parasitas não tem eficiência comprovada contra Covid-19. Conselho Regional de Farmácia do Rio de Janeiro diz que houve desabastecimento por conta da ampla demanda após divulgação nas redes.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
147	É #FAKE que rede de hipermercados Makro tenha fechado lojas no Rio por conta da crise do coronavírus	Lojas estão abertas no estado, à exceção de duas, desativadas entre março e abril em razão da venda de parte da rede para o Carrefour.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
148	É #FAKE que chá de boldo combate a Covid-19 em três horas	Especialistas explicam que chás hidratam e aliviam sintomas em casos leves, mas não são eficazes contra o vírus.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
149	É #FAKE que governador de Pernambuco proibiu missas online durante a pandemia do coronavírus	Boato que circula nas redes sociais diz que transmissões foram banidas por decreto de Paulo Câmara. Não é verdade.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
150	É #FAKE que foto mostre corpos de vítimas da Covid-19 enterrados em vala comum em Nova York	Imagem é antiga, de 2015, e mostra mortos após um tumulto durante uma peregrinação a Meca. Ou seja, não há nenhuma relação com a pandemia atual.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
151	É #FAKE que máscara de proteção baixa a imunidade e potencializa a proliferação de bactérias	Vídeo que circula nas redes sociais é contestado por médicos; uso de máscara não oferece risco à saúde.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
152	É #FAKE que governador de NY disse que levantamento feito pelo Departamento de Saúde do estado provou ineficácia do isolamento social	Mensagens que circulam pelas redes sociais tiram fala de governador do contexto para dar a entender que político criticou isolamento. Assessoria dele reforça posição a favor do distanciamento, diz que casos caíram, mas que comportamento pessoal ainda faz com que haja contaminações.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
153	É #FAKE que número de mortes por doenças respiratórias no Ceará em 2020 é menor que em 2019	Mensagem foi compartilhada, inclusive, pelo presidente Jair Bolsonaro. Ela foi marcada como conteúdo falso nas redes sociais.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
154	É #FAKE que resultado de teste de Covid-19 saia mais rápido para os mortos que para pacientes vivos	Mensagem falsa afirma que análise é concluída 'na hora' no caso de óbitos e, nas demais situações, leva até 20 dias.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
155	É #FAKE que tendas de triagem da Unicamp para Covid-19 foram desmontadas por falta de pacientes	Parte da estrutura foi desmobilizada por conta da abertura de hospital de campanha pela prefeitura da cidade. Ainda há, no entanto, três tendas do Exército para o atendimento adulto e pediátrico e triagem no local. Além disso, houve mais de 500 atendimentos nas tendas em cerca de um mês.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
156	É #FAKE que foto mostre lojas fechadas em Belo Horizonte com cartazes criticando prefeito	Imagem é antiga e foi manipulada. Ela foi feita em São Paulo, em 2015, e mostra lojas com placas de 'aluga-se'.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
157	É #FAKE que vídeo mostre fiscais da Prefeitura de São Paulo sendo agredidos por ambulantes em meio à pandemia de Covid-19	Vídeo que circula nas redes sociais mostra confronto após operação de busca e apreensão de mercadorias ilegais. Imagens, porém, são antigas. Elas foram registradas em setembro de 2019 e não têm relação com o coronavírus.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
158	É #FAKE que coronavírus não matou nenhum político 'nem no Brasil nem na China'	Dezenas de políticos, espalhados por vários continentes, foram vítimas da Covid-19.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
159	É #FAKE que 170 milhões fizeram inscrição para receber auxílio emergencial do governo federal	De acordo com a Caixa, 51,1 milhões se cadastraram para receber o benefício. Dataprev diz que houve outros 33 milhões de cadastros inelegíveis. Ainda assim, número é bem distante do propalado. E a expectativa é que até 95 milhões de cidadãos sejam beneficiados.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
160	É #FAKE que vídeo mostre Bell Marques falando do novo coronavírus com governador da BA no carnaval	Vídeo é antigo. Foi feito durante o carnaval de 2017. Músico se referia ao zika vírus. Ou seja, não há nenhuma relação com a atual pandemia.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
161	É #FAKE que unidade do supermercado Mundial foi fechada no Rio após funcionários morrerem de Covid-19	Uma das mensagens falsas nas redes sociais afirma que mais de 20 funcionários pegaram a doença na Zona Norte e local teve de ser fechado. Outra diz que três colaboradores morreram e gerente foi entubado. Empresa desmente boato. Vigilância Sanitária nega fechamento.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
162	É #FAKE que Curitiba não tem adotado medidas de distanciamento social e não registra mortes por Covid-19	Mensagem falsa é compartilhada com frase falsa atribuída ao prefeito Rafael Greca. Mas ela jamais foi dita. Cidade já tem 26 óbitos confirmados.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
163	É #FAKE que Doria fez projeto para aumentar imposto sobre transferência de bens após morte em meio a pandemia	Projeto de lei citado em mensagens é de autoria de dois deputados do PT e propõe alíquota progressiva do imposto de acordo com o valor dos imóveis. Governador nega que endosse o texto.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
164	É #FAKE que foto mostre enfermeira agredida por apoiadores de Jair Bolsonaro	Imagem, na verdade, mostra enfermeira no México. Ela nega ter sido agredida e diz que ferimentos foram causados por um acidente de moto. Mensagem falsa tem sido compartilhada nas redes sociais.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
165	É #FAKE que foto mostre caixão sendo segurado com apenas dois dedos e comprove enterros sem corpos em Manaus	Mensagem afirma que foto revela sepultamento com caixão vazio. Não é verdade. Fotógrafo que acompanhou a cerimônia fez várias imagens, desde a retirada do caixão do carro até o enterro, e mostra que ele estava apoiado no momento do clique viral. A estrutura de suporte e os outros dois homens ajeitando o caixão foram cortados da foto.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
166	É #FAKE que vídeo mostre Doria e Joice Hasselmann dançando em festa em meio à pandemia de coronavírus	Vídeo é antigo e foi publicado pela deputada em dezembro de 2019. Imagens foram feitas durante festa de aniversário do governador de SP.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
167	É #FAKE que flamingos ocuparam canal de Veneza em meio à pandemia do coronavírus	Imagem que vem sendo divulgada como real é, na verdade, uma obra digital de artista russa, compartilhada no Instagram.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
168	É #FAKE que uso prolongado de máscara contra o coronavírus leva a quadro de intoxicação e baixa oxigenação do organismo	Mensagem falsa diz que item de proteção interfere no processo de troca gasosa da respiração humana. Médicos explicam que isso não ocorre porque a máscara não é hermeticamente fechada.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
169	É #FAKE que Papa disse para todos fazerem a oração 'Estou vacinado com o sangue de Cristo e nenhum vírus pode tocar-me'	Declaração não aparece em nenhum dos pronunciamentos oficiais do Papa Francisco neste ano. Além disso, Santa Sé garante que se trata de mensagem falsa e que o papa jamais fez tal pedido aos fiéis.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
170	É #FAKE que OMS incentive masturbação infantil em diretriz sobre educação sexual	Informação foi compartilhada nas redes sociais até pelo presidente Jair Bolsonaro, que depois apagou a publicação. Mensagens falsas com o conteúdo continuam a circular. Objetivo é desacreditar entidade em meio à pandemia do novo coronavírus.	Há 7 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
171	É #FAKE que governador do Pará tem mantido toneladas de medicamentos presos em um galpão	Remédios usados experimentalmente contra a Covid-19 já foram, inclusive, distribuídos a hospitais. Anúncio foi feito por Helder Barbalho há dias no Twitter.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
172	É #FAKE que caixões de vítimas do coronavírus foram desenterrados em Belo Horizonte e havia apenas pedra e madeira dentro	Sepultamentos são feitos apenas mediante apresentação de guia emitida por cartório com base em atestado de óbito, documentos da vítima e acompanhamento da família. Prefeitura analisa vídeo falso para tomar providências.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
173	É #FAKE que governador da BA pediu para prefeita de Porto Seguro 'inventar' 200 casos de coronavírus para receber dinheiro do governo federal	Vídeo de reunião virtual circula na internet acompanhado de legendas falsas. Rui Costa reforça que reunião foi feita com outros prefeitos e diz que não houve nenhuma irregularidade. Prefeitura de Porto Seguro diz que responsável pela mensagem será criminalizado.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
174	É #FAKE que poema sobre quarentena foi escrito de forma profética por romancista do século 19	Mensagem falsa já foi traduzida para diferentes idiomas e tem sido compartilhada nas redes sociais. Na verdade, o poema foi escrito em blog de professora aposentada em março de 2020. Apenas o sobrenome dela é igual ao da famosa escritora.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
175	É #FAKE mensagem que fala em doação de combustível para trabalhadores pela Petrobras em meio a pandemia	Empresa diz que a mensagem é falsa. Texto fala em 'vale-combustível' e sugere clicar em link suspeito que pode roubar dados.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
176	Fato ou Fake chega a 150 checagens sobre o coronavírus; saiba quais são as mais acessadas	Equipe fez a verificação de quase duas mensagens por dia nos últimos 3 meses. Desde o início da pandemia, áudios, vídeos e textos falsos têm circulado na web. Curas milagrosas, informações mentirosas sobre o isolamento social e fotos antigas tiradas de contexto se destacam.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
177	É #FAKE que hospital de campanha de Santo André não tem pacientes com Covid-19	Foto que tem sido compartilhada como se fosse atual foi tirada logo após a inauguração. Há 55 internados na unidade do ABC.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
178	É #FAKE que motorista que dirigir sem máscara de proteção contra o coronavírus pode perder pontos na carteira	Mensagem não precisa o local do país. Mas, segundo o Departamento Nacional de Trânsito (Denatran), essa possibilidade não existe no Brasil, seja onde for. Mesmo em cidades onde foi estabelecida a obrigatoriedade de máscaras pela população nas ruas para frear a propagação da doença, caso do Rio de Janeiro e de Salvador, onde a mensagem tem circulado, isso não se aplica.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
179	É #FAKE que Tasuku Honjo, Nobel de Medicina em 2018, disse que coronavírus foi criado por cientistas	'Estou profundamente triste de ver meu nome e o da universidade serem usados para espalhar desinformação e falsas acusações', afirma o imunologista. Boato sustenta que o coronavírus é uma arma biológica fabricada por chineses.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
180	É #FAKE que vídeo mostre incêndio em carro provocado por álcool em gel no interior de São Paulo	Problema mecânico é provável causa do incidente, segundo o Corpo de Bombeiros. Não havia nenhum frasco de álcool gel dentro do veículo.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
181	É #FAKE que cientista morreu dois dias após tomar vacina experimental contra a Covid-19 na Inglaterra	Microbiologista Elisa Granato, que participou de teste, está viva, ao contrário do que diz mensagem viral. Ela fez um vídeo tratando o boato com bom humor.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
182	É #FAKE que enfermeira foi demitida na Bahia por filmar UTI vazia	Vídeo que tem viralizado foi feito por profissional em março, no início da pandemia no país, durante preparação do hospital. Mensagens falsas, no entanto, dizem que imagens são atuais e que ela foi mandada embora após 'denúncia'. Não é verdade.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
183	É #FAKE que diretor da OMS fez alerta em coletiva sobre máscaras importadas da China e da Índia infectadas pelo novo coronavírus	Vídeo de uma entrevista de Tedros Ghebreyesus tem circulado com legendas falsas.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
184	É #FAKE que uso de álcool 70% para higienização pode causar infecção respiratória e até matar	Mensagem diz que produto é tão perigoso para a saúde quanto o novo coronavírus. Não é verdade.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
185	É #FAKE que Caixa bloqueou segunda parcela do auxílio emergencial de quem se cadastrou para comprar eletrônicos	Mensagem falsa, rechaçada pelo banco, diz que 187 mil CPFs foram bloqueados e que essas pessoas ficarão sem o benefício.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
186	É #FAKE que novo coronavírus não causa pneumonia e que tratamento pode ser feito em casa mesmo em casos graves	Mensagem diz que autópsias feitas na Itália revelaram uma descoberta: que os efeitos da Covid-19 não são de ordem respiratória. Não é verdade.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
187	É #FAKE que hospital de campanha do Anhembi não tem pacientes e, por isso, médicos têm sido liberados de plantões	Unidade tem 186 internados com a Covid-19; duas mortes já foram registradas no local. Mensagem falsa utiliza informação antiga, antes de hospital operar, para criar tese mentirosa.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
188	É #FAKE que chá com mistura de jambu, limão, alho e paracetamol cura a Covid-19	Mensagem circula principalmente em Manaus, onde o número de casos e de mortes desafia a capacidade de atendimento do sistema público. Especialistas dizem que bebida pode aliviar sintomas em pessoas com quadro leve da doença, mas não curá-la. Governo do AM diz que informação de que pacientes têm sido tratados com o chá é falsa.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
189	É #FAKE que vídeo mostre FBI apreendendo caixas de máscaras importadas da China infectadas pelo novo coronavírus	Imagens mostram, na verdade, apreensão por conta de irregularidades na venda dos produtos. Departamento de Justiça dos Estados Unidos diz que se trata de 'fake news' e garante que máscaras não estavam contaminadas. Elas foram, inclusive, distribuídas a profissionais de saúde.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
190	É #FAKE que foto mostre governador do RS em teleférico e sem máscara em meio a pandemia	Imagem é antiga. Ela foi tirada em janeiro de 2019. Eduardo Leite fez um desmentido nas redes sociais.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
191	É #FAKE que vídeo mostre atendente de lotérica furtando R$ 600 do auxílio emergencial em meio a pandemia do coronavírus	Vídeo circula na internet desde 2018, bem antes do início do pagamento do auxílio para afetados economicamente pela crise do coronavírus.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
192	É #FAKE que imagens mostrem Doria participando de festa em Araçatuba em meio a quarentena	Imagens antigas e fora de contexto circulam junto a mensagens em áudio e texto que dizem que o governador contrariou a quarentena imposta por ele mesmo pra conter o avanço da Covid-19 em SP.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
193	É #FAKE que foto mostre jovem sendo pisoteada por policial em meio à pandemia do coronavírus no Ceará	Imagem é antiga e não foi feita no Brasil. Ela foi registrada na Venezuela em 2017 pelo fotógrafo Miguel Gutiérrez, da agência Efe.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
194	É #FAKE que máscaras importadas da China são distribuídas contaminadas com o novo coronavírus	Especialistas explicam que vírus não sobrevive ao traslado de dias. Além disso, equipamentos têm sido importados pelo Ministério da Saúde para uso por profissionais de saúde; não há distribuição para o público em geral.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
195	É #FAKE que Moro anunciou investigação da PF e mortes por coronavírus passaram a cair	Mensagem falsa diz que, depois da decisão, o número de mortos pela Covid-19 diminuiu. Ministério da Justiça e Polícia Federal afirmam que as informações não procedem. Número de óbitos não está caindo.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
196	É #FAKE que crianças morreram no Senegal após receber vacina contra a Covid-19	Ministério da Saúde de Senegal diz que se trata de 'fake news'. Rumor teve início por causa de vídeo em que homem é preso após dizer, brincando, que tinha vacina contra o novo coronavírus. OMS diz que ainda não existe vacina contra a Covid-19.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
197	É #FAKE que foto mostre surfista sendo preso em SP em meio a pandemia do coronavírus	Em post nas redes sociais, deputado federal José Medeiros utiliza a imagem e a associa ao governo de João Doria. Foto compartilhada, porém, é de caso ocorrido na Costa Rica.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
198	É #FAKE que foto mostre mãe italiana em estado terminal com Covid-19 se despedindo de bebê	Imagem circula em redes sociais com textos em vários idiomas. Foto, na verdade, é de 1985 e mostra criança que aguardava transplante de medula óssea nos Estados Unidos.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
199	É #FAKE que novo coronavírus morre ao ser exposto ao ar quente de secadores de cabelo ou de saunas	Vídeo compartilhado nas redes sociais ensina técnica de aquecimento de cavidades nasais, condenada por médicos. Para especialistas, além de não funcionar, ação pode agravar estado de saúde e provocar queimaduras.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
200	É #FAKE que vídeo mostre policiais imobilizando idosa por descumprir isolamento social em SP	Imagens são antigas. Cenas foram gravadas em dezembro de 2019 e mostram, na verdade, ação de agentes municipais contra ambulante em Sorocaba, no interior do estado.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
201	É #FAKE tabela com dados de mortalidade de janeiro a março do DataSUS comparando doenças à Covid-19	Imagem falsa mostra números de mortes ocorridas entre janeiro e março de 2020, mas sistema do Ministério da Saúde só tem dados de mortalidade atualizados até 2018. Além disso, comparação feita não é viável, informa o órgão.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
202	É #FAKE que vídeo mostre corpos de vítimas da Covid-19 em praias do Peru e do Equador	Legendas dizem que cadáveres são de corpos lançados ao mar nos dois países sulamericanos. Imagens, na verdade, são de vítimas de naufrágio na Líbia em 2014.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
203	É #FAKE que água tônica seja eficaz contra o novo coronavírus	Vídeo que circula nas redes sociais fala que substância presente na bebida é a que tem sido usada em tratamentos experimentais. Não é verdade.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
204	É #FAKE que vídeo mostre Hospital das Clínicas de São Paulo vazio em meio a pandemia	Hospital mostrado nas imagens não é o HC da USP na capital, e sim o HC de Ribeirão Preto. Ambas as unidades têm pacientes internados com Covid-19.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
205	É #FAKE que filha de executivo do Santander morto com Covid-19 disse que pai, mesmo milionário, morreu sufocado buscando algo grátis	Frase tem viralizado nas redes sociais. Porta-voz do Santander em Portugal diz que declaração jamais foi dada. Não há qualquer registro dela em nenhum veículo de comunicação.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
206	É #FAKE que vídeo mostre ação da PM em praia após descumprimento de isolamento social	Imagens são antigas. Elas foram feitas em março de 2019 e, portanto, não têm nenhuma relação com a pandemia. Vídeo mostra confronto de torcedores com a polícia em Santa Catarina.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
207	É #FAKE que Mario Sergio Cortella fez texto dizendo que políticos não são culpados pela pandemia e que ninguém tem a solução para a crise	Texto tem viralizado nas redes sociais, mas ele não foi escrito pelo filósofo.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
208	É #FAKE que vídeo mostre policiais agredindo cidadãos por descumprirem isolamento social na Turquia	Imagens são antigas. Elas foram feitas em 2019 e registradas, na verdade, no Arzebaijão. Não há nenhuma relação com a pandemia do coronavírus. Trata-se de uma repressão policial durante um comício.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
209	É #FAKE que TV da Itália mostrou que novo coronavírus foi fabricado em laboratório chinês	Reportagem exibida em 2015 pela RAI, estatal italiana, se refere a testes com outro vírus. Mensagens falsas nas redes sociais, porém, têm relacionado programa ao causador da Covid-19, alimentando teorias da conspiração. Análises, na época, foram feitas por pesquisadores dos EUA.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
210	É #FAKE foto que mostra Doria pichando símbolo comunista em muro	Trata-se de uma montagem. Foto antiga, de 2017, foi usada como base.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
211	É #FAKE que governo de SP fez revisão de mortes confirmadas de Covid-19 e mais da metade teve resultado negativo	Mensagem que tem sido compartilhada diz que a maior parte dos óbitos atribuídos ao coronavírus teve outras causas e que número de mortos não passa de 30. Não é verdade. Não houve revisão alguma e o número de mortes continua subindo. Já são mais de 600.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
212	É #FAKE que filho de Doria fez festa para 200 pessoas em meio a quarentena em SP	Mensagens nas redes sociais enganam ao publicar foto antiga. Link que acompanha as postagens é de reportagem de julho de 2017.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
213	É #FAKE que agência norte-americana liberou uso de remédio experimental para todos os pacientes com Covid-19	Documento da FDA (Food and Drug Administration) deixa claro que medicamento só pode ser ministrado em ambiente hospitalar e em parte dos casos.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
214	É #FAKE calendário de lives com bandas de rock que lista até Charles Bradley	Lista que tem circulado em redes sociais é falsa. Cantor morto, lenda do soul, está entre os artistas anunciados.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
215	É #FAKE que WhatsApp limitou encaminhamento de mensagens apenas no Brasil após pressão política	Decisão foi tomada em todo o mundo. Objetivo, segundo o aplicativo, é combater a disseminação de mensagens falsas em meio à pandemia do coronavírus.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
216	É #FAKE imagem de extrato bancário com depósito de auxílio emergencial em conta com saldo milionário	Foto circula na internet com data de 8 de abril, mas Caixa esclarece que o pagamento só teve início no dia 9. Portanto, não tem nenhuma chance de a imagem ser verdadeira.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
217	É #FAKE que hospital de campanha montado no estádio do Pacaembu ficou vazio e sem pacientes	Vídeo gravado na porta da arena diz que a crise do coronavírus é 'manipulação'. Local, porém, só atende pacientes transferidos de ambulância e já tem parte dos leitos ocupados, sim.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
218	É #FAKE que padre Fábio de Melo fez texto defendendo quem quer seguir trabalhando em tempo de isolamento social	Texto atribuído ao religioso diz que 'cada um sabe de sua vida', e pede fim de julgamentos alheios. Ele não é o autor da mensagem.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
219	É #FAKE foto que mostra Maia abraçado ao presidente chinês Xi Jinping	Imagem foi manipulada. Foto original mostra presidente da Câmara com o ex-governador do Rio de Janeiro Luiz Fernando Pezão.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
220	É #FAKE áudio sobre pacientes com queimaduras graves causadas por álcool em gel internados em hospital do Pará	Hospital Metropolitano de Urgência e Emergência nega que tenha registrado casos citados em mensagem que circula no WhatsApp. O mesmo boato já viralizou em vários países.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
221	É #FAKE que redes 5G disseminam o novo coronavírus	Teorias conspiratórias apontam nova tecnologia como uma das causas da pandemia. Especialistas refutam possibilidade e apontam erros em mensagens falsas.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
222	É #FAKE que chá de erva-doce e fígado de boi previnem contra o novo coronavírus	Mensagem falsa diz que princípio presente na erva é eficaz contra o H1N1 e, por isso, também vale para a Covid-19. Nenhuma das duas informações é verdadeira.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
223	É #FAKE que Banco Mundial classificou Brasil como o melhor país do mundo no combate à Covid-19	Instituição não fez nenhum ranking de países. Em documento, instituição apenas elogia uma ação tomada pelo país, assim como destaca uma outra da União Europeia.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
224	É #FAKE post atribuído a Maia com crítica à ideia de uso do Fundo Eleitoral no combate ao coronavírus	Post não foi feito pelo presidente da Câmara. Usuário não é o utilizado pelo político. Maia fez desmentido em seu perfil verificado no Twitter.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
225	É #FAKE que vídeos mostrem dono da Localiza criticando ações de combate ao coronavírus	Vídeos que circulam em redes sociais mostram homens contrários ao isolamento social. Nenhum deles, porém, se parece com o empresário Salim Mattar, que fez um post para desmentir o boato. Ele está, inclusive, desligado da empresa por ocupar um cargo no governo federal. Dados referentes à Localiza na mensagem também estão errados.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
226	É #FAKE que foto mostre restaurante popular Bom Prato com longa fila e aglomeração em meio ao isolamento em SP	Imagem que tem sido compartilhada agora foi feita no início do ano passado.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
227	É #FAKE que governo da Alemanha recomendou substituir tapete por pano com água sanitária para evitar a Covid-19	Governo alemão diz que nunca fez tal recomendação. Moradores da Alemanha afirmam que continuam vendo os tapetes nas portas. Médicos afirmam que não há evidência de que o tapete possa transmitir o novo coronavírus.	Há 8 meses	1	https://g1.globo.com/fato-ou-fake/coronavirus/
